CPU 3 is empty
cpus=4
             ssh-24203 [000] 76744.284451: funcgraph_entry:        0.811 us   |                          account_entity_enqueue();
             ssh-24203 [000] 76744.284453: funcgraph_entry:        0.751 us   |                          place_entity();
             ssh-24203 [000] 76744.284454: funcgraph_entry:        0.705 us   |                          __enqueue_entity();
             ssh-24203 [000] 76744.284455: funcgraph_exit:       + 25.916 us  |                        }
             ssh-24203 [000] 76744.284456: funcgraph_entry:        0.752 us   |                        __update_load_avg_se();
             ssh-24203 [000] 76744.284458: funcgraph_entry:        0.758 us   |                        __update_load_avg_cfs_rq();
             ssh-24203 [000] 76744.284459: funcgraph_entry:                   |                        update_cfs_group() {
             ssh-24203 [000] 76744.284460: funcgraph_entry:                   |                          reweight_entity() {
             ssh-24203 [000] 76744.284461: funcgraph_entry:                   |                            update_curr() {
             ssh-24203 [000] 76744.284462: funcgraph_entry:        0.743 us   |                              update_min_vruntime();
             ssh-24203 [000] 76744.284463: funcgraph_exit:         2.204 us   |                            }
             ssh-24203 [000] 76744.284464: funcgraph_entry:        0.736 us   |                            account_entity_dequeue();
             ssh-24203 [000] 76744.284465: funcgraph_entry:        0.794 us   |                            account_entity_enqueue();
             ssh-24203 [000] 76744.284467: funcgraph_exit:         6.685 us   |                          }
             ssh-24203 [000] 76744.284467: funcgraph_exit:         8.250 us   |                        }
             ssh-24203 [000] 76744.284468: funcgraph_entry:        0.659 us   |                        hrtick_update();
             ssh-24203 [000] 76744.284469: funcgraph_exit:       + 40.542 us  |                      }
             ssh-24203 [000] 76744.284470: funcgraph_exit:       + 49.723 us  |                    }
             ssh-24203 [000] 76744.284470: funcgraph_entry:                   |                    ttwu_do_wakeup.isra.4() {
             ssh-24203 [000] 76744.284471: funcgraph_entry:                   |                      check_preempt_curr() {
             ssh-24203 [000] 76744.284472: funcgraph_entry:                   |                        check_preempt_wakeup() {
             ssh-24203 [000] 76744.284472: funcgraph_entry:        0.718 us   |                          update_curr();
             ssh-24203 [000] 76744.284474: funcgraph_entry:        0.705 us   |                          wakeup_preempt_entity.isra.7();
             ssh-24203 [000] 76744.284475: funcgraph_entry:        0.678 us   |                          set_next_buddy();
             ssh-24203 [000] 76744.284476: funcgraph_entry:        0.608 us   |                          resched_curr();
             ssh-24203 [000] 76744.284477: funcgraph_exit:         5.644 us   |                        }
             ssh-24203 [000] 76744.284478: funcgraph_exit:         6.906 us   |                      }
             ssh-24203 [000] 76744.284479: funcgraph_exit:         8.864 us   |                    }
             ssh-24203 [000] 76744.284480: funcgraph_exit:       + 60.364 us  |                  }
             ssh-24203 [000] 76744.284480: funcgraph_entry:                   |                  _raw_spin_unlock() {
             ssh-24203 [000] 76744.284481: funcgraph_entry:        0.701 us   |                    preempt_count_sub();
             ssh-24203 [000] 76744.284482: funcgraph_exit:         1.966 us   |                  }
             ssh-24203 [000] 76744.284483: funcgraph_entry:        0.616 us   |                  ttwu_stat();
             ssh-24203 [000] 76744.284484: funcgraph_entry:                   |                  _raw_spin_unlock_irqrestore() {
             ssh-24203 [000] 76744.284485: funcgraph_entry:        0.572 us   |                    preempt_count_sub();
             ssh-24203 [000] 76744.284486: funcgraph_exit:         1.774 us   |                  }
             ssh-24203 [000] 76744.284486: funcgraph_exit:       ! 103.144 us |                }
             ssh-24203 [000] 76744.284487: funcgraph_exit:       ! 104.317 us |              }
             ssh-24203 [000] 76744.284488: funcgraph_exit:       ! 105.781 us |            }
             ssh-24203 [000] 76744.284489: funcgraph_entry:                   |            autoremove_wake_function() {
             ssh-24203 [000] 76744.284489: funcgraph_entry:                   |              default_wake_function() {
             ssh-24203 [000] 76744.284490: funcgraph_entry:                   |                try_to_wake_up() {
             ssh-24203 [000] 76744.284491: funcgraph_entry:                   |                  _raw_spin_lock_irqsave() {
             ssh-24203 [000] 76744.284491: funcgraph_entry:        0.656 us   |                    preempt_count_add();
             ssh-24203 [000] 76744.284493: funcgraph_exit:         2.180 us   |                  }
             ssh-24203 [000] 76744.284494: funcgraph_entry:                   |                  select_task_rq_fair() {
             ssh-24203 [000] 76744.284495: funcgraph_entry:        0.679 us   |                    __rcu_read_lock();
             ssh-24203 [000] 76744.284496: funcgraph_entry:        0.662 us   |                    available_idle_cpu();
             ssh-24203 [000] 76744.284498: funcgraph_entry:        1.138 us   |                    update_cfs_rq_h_load();
             ssh-24203 [000] 76744.284499: funcgraph_entry:                   |                    select_idle_sibling() {
             ssh-24203 [000] 76744.284500: funcgraph_entry:        0.612 us   |                      available_idle_cpu();
             ssh-24203 [000] 76744.284501: funcgraph_entry:        0.488 us   |                      cpus_share_cache();
             ssh-24203 [000] 76744.284502: funcgraph_entry:        0.650 us   |                      available_idle_cpu();
             ssh-24203 [000] 76744.284504: funcgraph_entry:        0.626 us   |                      available_idle_cpu();
             ssh-24203 [000] 76744.284505: funcgraph_entry:        0.645 us   |                      available_idle_cpu();
             ssh-24203 [000] 76744.284506: funcgraph_entry:        0.634 us   |                      available_idle_cpu();
             ssh-24203 [000] 76744.284508: funcgraph_entry:        0.693 us   |                      available_idle_cpu();
             ssh-24203 [000] 76744.284509: funcgraph_entry:        0.745 us   |                      available_idle_cpu();
             ssh-24203 [000] 76744.284511: funcgraph_exit:       + 11.243 us  |                    }
             ssh-24203 [000] 76744.284511: funcgraph_entry:        0.581 us   |                    __rcu_read_unlock();
             ssh-24203 [000] 76744.284513: funcgraph_exit:       + 18.591 us  |                  }
             ssh-24203 [000] 76744.284513: funcgraph_entry:                   |                  set_task_cpu() {
             ssh-24203 [000] 76744.284514: funcgraph_entry:                   |                    migrate_task_rq_fair() {
             ssh-24203 [000] 76744.284515: funcgraph_entry:                   |                      remove_entity_load_avg() {
             ssh-24203 [000] 76744.284516: funcgraph_entry:        0.711 us   |                        __update_load_avg_blocked_se();
             ssh-24203 [000] 76744.284518: funcgraph_entry:                   |                        _raw_spin_lock_irqsave() {
             ssh-24203 [000] 76744.284518: funcgraph_entry:        0.598 us   |                          preempt_count_add();
             ssh-24203 [000] 76744.284520: funcgraph_exit:         1.954 us   |                        }
             ssh-24203 [000] 76744.284520: funcgraph_entry:                   |                        _raw_spin_unlock_irqrestore() {
             ssh-24203 [000] 76744.284521: funcgraph_entry:        0.687 us   |                          preempt_count_sub();
             ssh-24203 [000] 76744.284522: funcgraph_exit:         2.046 us   |                        }
             ssh-24203 [000] 76744.284523: funcgraph_exit:         7.907 us   |                      }
             ssh-24203 [000] 76744.284523: funcgraph_exit:         9.243 us   |                    }
             ssh-24203 [000] 76744.284524: funcgraph_entry:        0.604 us   |                    set_task_rq_fair();
             ssh-24203 [000] 76744.284525: funcgraph_exit:       + 12.013 us  |                  }
             ssh-24203 [000] 76744.284526: funcgraph_entry:                   |                  _raw_spin_lock() {
             ssh-24203 [000] 76744.284527: funcgraph_entry:        0.692 us   |                    preempt_count_add();
             ssh-24203 [000] 76744.284528: funcgraph_entry:      + 12.000 us  |                    native_queued_spin_lock_slowpath();
             ssh-24203 [000] 76744.284541: funcgraph_exit:       + 14.982 us  |                  }
             ssh-24203 [000] 76744.284542: funcgraph_entry:      + 16.494 us  |                  update_rq_clock();
             ssh-24203 [000] 76744.284559: funcgraph_entry:                   |                  ttwu_do_activate() {
             ssh-24203 [000] 76744.284559: funcgraph_entry:                   |                    activate_task() {
             ssh-24203 [000] 76744.284560: funcgraph_entry:                   |                      psi_task_change() {
             ssh-24203 [000] 76744.284561: funcgraph_entry:        0.621 us   |                        record_times();
             ssh-24203 [000] 76744.284562: funcgraph_entry:        0.604 us   |                        record_times();
             ssh-24203 [000] 76744.284564: funcgraph_entry:        0.588 us   |                        record_times();
             ssh-24203 [000] 76744.284565: funcgraph_entry:        0.603 us   |                        record_times();
             ssh-24203 [000] 76744.284567: funcgraph_exit:         6.710 us   |                      }
             ssh-24203 [000] 76744.284567: funcgraph_entry:                   |                      enqueue_task_fair() {
             ssh-24203 [000] 76744.284568: funcgraph_entry:                   |                        enqueue_entity() {
             ssh-24203 [000] 76744.284569: funcgraph_entry:        0.734 us   |                          update_curr();
             ssh-24203 [000] 76744.284570: funcgraph_entry:                   |                          __update_load_avg_cfs_rq() {
             ssh-24203 [000] 76744.284571: funcgraph_entry:        0.676 us   |                            __accumulate_pelt_segments();
             ssh-24203 [000] 76744.284573: funcgraph_exit:         2.357 us   |                          }
             ssh-24203 [000] 76744.284574: funcgraph_entry:        0.820 us   |                          attach_entity_load_avg();
             ssh-24203 [000] 76744.284575: funcgraph_entry:        0.686 us   |                          update_cfs_group();
             ssh-24203 [000] 76744.284576: funcgraph_entry:        0.647 us   |                          account_entity_enqueue();
             ssh-24203 [000] 76744.284578: funcgraph_entry:        0.702 us   |                          place_entity();
             ssh-24203 [000] 76744.284579: funcgraph_entry:        0.703 us   |                          __enqueue_entity();
             ssh-24203 [000] 76744.284581: funcgraph_exit:       + 12.468 us  |                        }
             ssh-24203 [000] 76744.284582: funcgraph_entry:                   |                        enqueue_entity() {
             ssh-24203 [000] 76744.284582: funcgraph_entry:                   |                          update_curr() {
             ssh-24203 [000] 76744.284583: funcgraph_entry:        0.654 us   |                            update_min_vruntime();
             ssh-24203 [000] 76744.284584: funcgraph_exit:         2.350 us   |                          }
             ssh-24203 [000] 76744.284585: funcgraph_entry:                   |                          __update_load_avg_se() {
             ssh-24203 [000] 76744.284586: funcgraph_entry:        0.808 us   |                            __accumulate_pelt_segments();
             ssh-24203 [000] 76744.284588: funcgraph_exit:         2.609 us   |                          }
             ssh-24203 [000] 76744.284589: funcgraph_entry:        0.933 us   |                          __update_load_avg_cfs_rq();
             ssh-24203 [000] 76744.284590: funcgraph_entry:                   |                          update_cfs_group() {
             ssh-24203 [000] 76744.284591: funcgraph_entry:        0.954 us   |                            reweight_entity();
             ssh-24203 [000] 76744.284593: funcgraph_exit:         2.652 us   |                          }
             ssh-24203 [000] 76744.284594: funcgraph_entry:        0.748 us   |                          account_entity_enqueue();
             ssh-24203 [000] 76744.284595: funcgraph_entry:        0.694 us   |                          place_entity();
             ssh-24203 [000] 76744.284596: funcgraph_entry:        0.939 us   |                          __enqueue_entity();
             ssh-24203 [000] 76744.284598: funcgraph_exit:       + 16.491 us  |                        }
             ssh-24203 [000] 76744.284599: funcgraph_entry:        0.728 us   |                        hrtick_update();
             ssh-24203 [000] 76744.284600: funcgraph_exit:       + 32.693 us  |                      }
             ssh-24203 [000] 76744.284601: funcgraph_exit:       + 41.622 us  |                    }
             ssh-24203 [000] 76744.284601: funcgraph_entry:                   |                    ttwu_do_wakeup.isra.4() {
             ssh-24203 [000] 76744.284602: funcgraph_entry:                   |                      check_preempt_curr() {
             ssh-24203 [000] 76744.284603: funcgraph_entry:        0.707 us   |                        check_preempt_wakeup();
             ssh-24203 [000] 76744.284604: funcgraph_exit:         2.125 us   |                      }
             ssh-24203 [000] 76744.284605: funcgraph_exit:         4.145 us   |                    }
             ssh-24203 [000] 76744.284606: funcgraph_exit:       + 47.585 us  |                  }
             ssh-24203 [000] 76744.284607: funcgraph_entry:                   |                  _raw_spin_unlock() {
             ssh-24203 [000] 76744.284607: funcgraph_entry:        0.662 us   |                    preempt_count_sub();
             ssh-24203 [000] 76744.284609: funcgraph_exit:         1.938 us   |                  }
             ssh-24203 [000] 76744.284610: funcgraph_entry:        0.770 us   |                  ttwu_stat();
             ssh-24203 [000] 76744.284611: funcgraph_entry:                   |                  _raw_spin_unlock_irqrestore() {
             ssh-24203 [000] 76744.284612: funcgraph_entry:        0.679 us   |                    preempt_count_sub();
             ssh-24203 [000] 76744.284613: funcgraph_exit:         2.037 us   |                  }
             ssh-24203 [000] 76744.284614: funcgraph_exit:       ! 123.855 us |                }
             ssh-24203 [000] 76744.284614: funcgraph_exit:       ! 125.127 us |              }
             ssh-24203 [000] 76744.284615: funcgraph_exit:       ! 126.508 us |            }
             ssh-24203 [000] 76744.284616: funcgraph_entry:                   |            autoremove_wake_function() {
             ssh-24203 [000] 76744.284617: funcgraph_entry:                   |              default_wake_function() {
             ssh-24203 [000] 76744.284617: funcgraph_entry:                   |                try_to_wake_up() {
             ssh-24203 [000] 76744.284618: funcgraph_entry:                   |                  _raw_spin_lock_irqsave() {
             ssh-24203 [000] 76744.284619: funcgraph_entry:        0.675 us   |                    preempt_count_add();
             ssh-24203 [000] 76744.284620: funcgraph_exit:         2.275 us   |                  }
             ssh-24203 [000] 76744.284621: funcgraph_entry:                   |                  select_task_rq_fair() {
             ssh-24203 [000] 76744.284622: funcgraph_entry:        0.825 us   |                    __rcu_read_lock();
             ssh-24203 [000] 76744.284624: funcgraph_entry:        0.727 us   |                    available_idle_cpu();
             ssh-24203 [000] 76744.284625: funcgraph_entry:                   |                    update_cfs_rq_h_load() {
             ssh-24203 [000] 76744.284715: funcgraph_exit:       + 49.225 us  |                  }
             ssh-24203 [000] 76744.284716: funcgraph_entry:                   |                  _raw_spin_unlock() {
             ssh-24203 [000] 76744.284716: funcgraph_entry:        0.718 us   |                    preempt_count_sub();
             ssh-24203 [000] 76744.284718: funcgraph_exit:         2.211 us   |                  }
             ssh-24203 [000] 76744.284718: funcgraph_entry:        0.737 us   |                  ttwu_stat();
             ssh-24203 [000] 76744.284720: funcgraph_entry:                   |                  _raw_spin_unlock_irqrestore() {
             ssh-24203 [000] 76744.284721: funcgraph_entry:        0.769 us   |                    preempt_count_sub();
             ssh-24203 [000] 76744.284722: funcgraph_exit:         2.284 us   |                  }
             ssh-24203 [000] 76744.284723: funcgraph_exit:       ! 105.378 us |                }
             ssh-24203 [000] 76744.284723: funcgraph_exit:       ! 106.698 us |              }
             ssh-24203 [000] 76744.284724: funcgraph_exit:       ! 108.050 us |            }
             ssh-24203 [000] 76744.284725: funcgraph_exit:       ! 343.959 us |          }
             ssh-24203 [000] 76744.284726: funcgraph_entry:                   |          _raw_spin_unlock_irqrestore() {
             ssh-24203 [000] 76744.284726: funcgraph_entry:        0.704 us   |            preempt_count_sub();
             ssh-24203 [000] 76744.284728: funcgraph_exit:         2.281 us   |          }
             ssh-24203 [000] 76744.284728: funcgraph_exit:       ! 350.738 us |        }
             ssh-24203 [000] 76744.284729: funcgraph_exit:       ! 352.158 us |      }
             ssh-24203 [000] 76744.284730: funcgraph_entry:                   |      irq_exit() {
             ssh-24203 [000] 76744.284731: funcgraph_entry:        1.108 us   |        irqtime_account_irq();
             ssh-24203 [000] 76744.284733: funcgraph_entry:        0.702 us   |        preempt_count_sub();
             ssh-24203 [000] 76744.284735: funcgraph_entry:        1.159 us   |        idle_cpu();
             ssh-24203 [000] 76744.284737: funcgraph_entry:        1.021 us   |        rcu_irq_exit();
             ssh-24203 [000] 76744.284739: funcgraph_exit:         8.598 us   |      }
             ssh-24203 [000] 76744.284740: funcgraph_exit:       ! 380.126 us |    }
             ssh-24203 [000] 76744.284741: funcgraph_entry:                   |    preempt_schedule_irq() {
             ssh-24203 [000] 76744.284742: funcgraph_entry:        0.768 us   |      preempt_count_add();
             ssh-24203 [000] 76744.284743: funcgraph_entry:                   |      rcu_note_context_switch() {
             ssh-24203 [000] 76744.284744: funcgraph_entry:                   |        rcu_preempt_deferred_qs() {
             ssh-24203 [000] 76744.284745: funcgraph_entry:        0.810 us   |          rcu_preempt_need_deferred_qs();
             ssh-24203 [000] 76744.284747: funcgraph_exit:         2.341 us   |        }
             ssh-24203 [000] 76744.284747: funcgraph_entry:        0.818 us   |        rcu_qs();
             ssh-24203 [000] 76744.284749: funcgraph_exit:         5.603 us   |      }
             ssh-24203 [000] 76744.284750: funcgraph_entry:                   |      _raw_spin_lock() {
             ssh-24203 [000] 76744.284751: funcgraph_entry:        0.741 us   |        preempt_count_add();
             ssh-24203 [000] 76744.284752: funcgraph_exit:         2.276 us   |      }
             ssh-24203 [000] 76744.284753: funcgraph_entry:        0.789 us   |      update_rq_clock();
             ssh-24203 [000] 76744.284754: funcgraph_entry:                   |      pick_next_task_fair() {
             ssh-24203 [000] 76744.284755: funcgraph_entry:        0.827 us   |        update_curr();
             ssh-24203 [000] 76744.284757: funcgraph_entry:        0.800 us   |        check_cfs_rq_runtime();
             ssh-24203 [000] 76744.284758: funcgraph_entry:                   |        pick_next_entity() {
             ssh-24203 [000] 76744.284759: funcgraph_entry:        0.793 us   |          wakeup_preempt_entity.isra.7();
             ssh-24203 [000] 76744.284761: funcgraph_entry:        0.800 us   |          clear_buddies();
             ssh-24203 [000] 76744.284762: funcgraph_exit:         3.926 us   |        }
             ssh-24203 [000] 76744.284763: funcgraph_entry:                   |        update_curr() {
             ssh-24203 [000] 76744.284764: funcgraph_entry:        0.781 us   |          update_min_vruntime();
             ssh-24203 [000] 76744.284765: funcgraph_entry:                   |          cpuacct_charge() {
             ssh-24203 [000] 76744.284766: funcgraph_entry:        0.777 us   |            __rcu_read_lock();
             ssh-24203 [000] 76744.284768: funcgraph_entry:        0.802 us   |            __rcu_read_unlock();
             ssh-24203 [000] 76744.284769: funcgraph_exit:         3.840 us   |          }
             ssh-24203 [000] 76744.284770: funcgraph_entry:        0.740 us   |          __rcu_read_lock();
             ssh-24203 [000] 76744.284771: funcgraph_entry:                   |          __cgroup_account_cputime() {
             ssh-24203 [000] 76744.284772: funcgraph_entry:        0.732 us   |            preempt_count_add();
             ssh-24203 [000] 76744.284774: funcgraph_entry:                   |            cgroup_base_stat_cputime_account_end.isra.0() {
             ssh-24203 [000] 76744.284774: funcgraph_entry:        0.762 us   |              cgroup_rstat_updated();
             ssh-24203 [000] 76744.284776: funcgraph_entry:        0.740 us   |              preempt_count_sub();
             ssh-24203 [000] 76744.284777: funcgraph_exit:         3.649 us   |            }
             ssh-24203 [000] 76744.284778: funcgraph_exit:         6.491 us   |          }
             ssh-24203 [000] 76744.284779: funcgraph_entry:        0.683 us   |          __rcu_read_unlock();
             ssh-24203 [000] 76744.284780: funcgraph_exit:       + 17.084 us  |        }
             ssh-24203 [000] 76744.284781: funcgraph_entry:        0.818 us   |        check_cfs_rq_runtime();
             ssh-24203 [000] 76744.284782: funcgraph_entry:                   |        pick_next_entity() {
             ssh-24203 [000] 76744.284783: funcgraph_entry:        0.642 us   |          wakeup_preempt_entity.isra.7();
             ssh-24203 [000] 76744.284784: funcgraph_entry:        0.849 us   |          clear_buddies();
             ssh-24203 [000] 76744.284786: funcgraph_exit:         3.488 us   |        }
             ssh-24203 [000] 76744.284787: funcgraph_entry:                   |        put_prev_entity() {
             ssh-24203 [000] 76744.284787: funcgraph_entry:        0.862 us   |          update_curr();
             ssh-24203 [000] 76744.284789: funcgraph_entry:        0.832 us   |          check_cfs_rq_runtime();
             ssh-24203 [000] 76744.284791: funcgraph_entry:        0.911 us   |          __enqueue_entity();
             ssh-24203 [000] 76744.284792: funcgraph_entry:                   |          __update_load_avg_se() {
             ssh-24203 [000] 76744.284793: funcgraph_entry:        0.775 us   |            __accumulate_pelt_segments();
             ssh-24203 [000] 76744.284795: funcgraph_exit:         2.570 us   |          }
             ssh-24203 [000] 76744.284796: funcgraph_entry:                   |          __update_load_avg_cfs_rq() {
             ssh-24203 [000] 76744.284796: funcgraph_entry:        0.833 us   |            __accumulate_pelt_segments();
             ssh-24203 [000] 76744.284798: funcgraph_exit:         2.499 us   |          }
             ssh-24203 [000] 76744.284799: funcgraph_exit:       + 12.369 us  |        }
             ssh-24203 [000] 76744.284800: funcgraph_entry:                   |        set_next_entity() {
             ssh-24203 [000] 76744.284800: funcgraph_entry:                   |          __update_load_avg_se() {
             ssh-24203 [000] 76744.284801: funcgraph_entry:        0.755 us   |            __accumulate_pelt_segments();
             ssh-24203 [000] 76744.285761: funcgraph_exit:         6.017 us   |                                                }
             ssh-24203 [000] 76744.285762: funcgraph_exit:         7.958 us   |                                              }
             ssh-24203 [000] 76744.285763: funcgraph_entry:        0.625 us   |                                              hrtick_update();
             ssh-24203 [000] 76744.285764: funcgraph_exit:       + 42.228 us  |                                            }
             ssh-24203 [000] 76744.285765: funcgraph_exit:       + 51.869 us  |                                          }
             ssh-24203 [000] 76744.285766: funcgraph_entry:                   |                                          ttwu_do_wakeup.isra.4() {
             ssh-24203 [000] 76744.285766: funcgraph_entry:                   |                                            check_preempt_curr() {
             ssh-24203 [000] 76744.285767: funcgraph_entry:                   |                                              check_preempt_wakeup() {
             ssh-24203 [000] 76744.285768: funcgraph_entry:        0.657 us   |                                                update_curr();
             ssh-24203 [000] 76744.285769: funcgraph_entry:        0.660 us   |                                                wakeup_preempt_entity.isra.7();
             ssh-24203 [000] 76744.285771: funcgraph_entry:        0.676 us   |                                                set_next_buddy();
             ssh-24203 [000] 76744.285772: funcgraph_entry:        0.796 us   |                                                resched_curr();
             ssh-24203 [000] 76744.285773: funcgraph_exit:         6.252 us   |                                              }
             ssh-24203 [000] 76744.285774: funcgraph_exit:         7.754 us   |                                            }
             ssh-24203 [000] 76744.285775: funcgraph_exit:         9.788 us   |                                          }
             ssh-24203 [000] 76744.285776: funcgraph_exit:       + 63.631 us  |                                        }
             ssh-24203 [000] 76744.285777: funcgraph_entry:                   |                                        _raw_spin_unlock() {
             ssh-24203 [000] 76744.285777: funcgraph_entry:        0.653 us   |                                          preempt_count_sub();
             ssh-24203 [000] 76744.285779: funcgraph_exit:         1.943 us   |                                        }
             ssh-24203 [000] 76744.285779: funcgraph_entry:        0.663 us   |                                        ttwu_stat();
             ssh-24203 [000] 76744.285780: funcgraph_entry:                   |                                        _raw_spin_unlock_irqrestore() {
             ssh-24203 [000] 76744.285781: funcgraph_entry:        0.641 us   |                                          preempt_count_sub();
             ssh-24203 [000] 76744.285782: funcgraph_exit:         1.958 us   |                                        }
             ssh-24203 [000] 76744.285783: funcgraph_exit:       + 94.086 us  |                                      }
             ssh-24203 [000] 76744.285784: funcgraph_exit:       + 95.375 us  |                                    }
             ssh-24203 [000] 76744.285784: funcgraph_exit:       + 96.811 us  |                                  }
             ssh-24203 [000] 76744.285785: funcgraph_entry:                   |                                  autoremove_wake_function() {
             ssh-24203 [000] 76744.285786: funcgraph_entry:                   |                                    default_wake_function() {
             ssh-24203 [000] 76744.285786: funcgraph_entry:                   |                                      try_to_wake_up() {
             ssh-24203 [000] 76744.285787: funcgraph_entry:                   |                                        _raw_spin_lock_irqsave() {
             ssh-24203 [000] 76744.285788: funcgraph_entry:        0.673 us   |                                          preempt_count_add();
             ssh-24203 [000] 76744.285789: funcgraph_exit:         2.074 us   |                                        }
             ssh-24203 [000] 76744.285790: funcgraph_entry:                   |                                        select_task_rq_fair() {
             ssh-24203 [000] 76744.285791: funcgraph_entry:        0.648 us   |                                          __rcu_read_lock();
             ssh-24203 [000] 76744.285792: funcgraph_entry:        0.645 us   |                                          available_idle_cpu();
             ssh-24203 [000] 76744.285794: funcgraph_entry:        1.226 us   |                                          update_cfs_rq_h_load();
             ssh-24203 [000] 76744.285796: funcgraph_entry:                   |                                          select_idle_sibling() {
             ssh-24203 [000] 76744.285796: funcgraph_entry:        0.706 us   |                                            available_idle_cpu();
             ssh-24203 [000] 76744.285798: funcgraph_entry:        0.671 us   |                                            cpus_share_cache();
             ssh-24203 [000] 76744.285799: funcgraph_entry:        0.712 us   |                                            available_idle_cpu();
             ssh-24203 [000] 76744.285801: funcgraph_entry:        0.659 us   |                                            available_idle_cpu();
             ssh-24203 [000] 76744.285802: funcgraph_entry:        0.682 us   |                                            available_idle_cpu();
             ssh-24203 [000] 76744.285803: funcgraph_entry:        0.650 us   |                                            available_idle_cpu();
             ssh-24203 [000] 76744.285805: funcgraph_entry:        0.647 us   |                                            available_idle_cpu();
             ssh-24203 [000] 76744.285806: funcgraph_entry:        0.640 us   |                                            available_idle_cpu();
             ssh-24203 [000] 76744.285808: funcgraph_exit:       + 12.096 us  |                                          }
             ssh-24203 [000] 76744.285808: funcgraph_entry:        0.649 us   |                                          __rcu_read_unlock();
             ssh-24203 [000] 76744.285810: funcgraph_exit:       + 19.498 us  |                                        }
             ssh-24203 [000] 76744.285810: funcgraph_entry:                   |                                        _raw_spin_lock() {
             ssh-24203 [000] 76744.285811: funcgraph_entry:        0.643 us   |                                          preempt_count_add();
             ssh-24203 [000] 76744.285812: funcgraph_exit:         1.937 us   |                                        }
             ssh-24203 [000] 76744.285813: funcgraph_entry:                   |                                        update_rq_clock() {
             ssh-24203 [000] 76744.285814: funcgraph_entry:        0.743 us   |                                          update_irq_load_avg();
             ssh-24203 [000] 76744.285815: funcgraph_exit:         2.367 us   |                                        }
             ssh-24203 [000] 76744.285816: funcgraph_entry:                   |                                        ttwu_do_activate() {
             ssh-24203 [000] 76744.285817: funcgraph_entry:                   |                                          activate_task() {
             ssh-24203 [000] 76744.285817: funcgraph_entry:                   |                                            psi_task_change() {
             ssh-24203 [000] 76744.285818: funcgraph_entry:        0.710 us   |                                              record_times();
             ssh-24203 [000] 76744.285820: funcgraph_entry:        0.691 us   |                                              record_times();
             ssh-24203 [000] 76744.285821: funcgraph_entry:        0.693 us   |                                              record_times();
             ssh-24203 [000] 76744.285823: funcgraph_entry:        0.700 us   |                                              record_times();
             ssh-24203 [000] 76744.285824: funcgraph_exit:         7.147 us   |                                            }
             ssh-24203 [000] 76744.285825: funcgraph_entry:                   |                                            enqueue_task_fair() {
             ssh-24203 [000] 76744.285826: funcgraph_entry:                   |                                              enqueue_entity() {
             ssh-24203 [000] 76744.285827: funcgraph_entry:        0.667 us   |                                                update_curr();
             ssh-24203 [000] 76744.285828: funcgraph_entry:        0.657 us   |                                                __update_load_avg_se();
             ssh-24203 [000] 76744.285829: funcgraph_entry:        0.723 us   |                                                __update_load_avg_cfs_rq();
             ssh-24203 [000] 76744.285831: funcgraph_entry:        0.645 us   |                                                update_cfs_group();
             ssh-24203 [000] 76744.285832: funcgraph_entry:        0.754 us   |                                                account_entity_enqueue();
             ssh-24203 [000] 76744.285833: funcgraph_entry:        0.647 us   |                                                place_entity();
             ssh-24203 [000] 76744.285835: funcgraph_entry:        0.652 us   |                                                __enqueue_entity();
             ssh-24203 [000] 76744.285836: funcgraph_exit:       + 10.086 us  |                                              }
             ssh-24203 [000] 76744.285837: funcgraph_entry:                   |                                              enqueue_entity() {
             ssh-24203 [000] 76744.285838: funcgraph_entry:                   |                                                update_curr() {
             ssh-24203 [000] 76744.285839: funcgraph_entry:        0.683 us   |                                                  update_min_vruntime();
             ssh-24203 [000] 76744.285840: funcgraph_exit:         2.248 us   |                                                }
             ssh-24203 [000] 76744.285840: funcgraph_entry:        0.683 us   |                                                __update_load_avg_se();
             ssh-24203 [000] 76744.285923: funcgraph_exit:         0.647 us   |                                            }
             ssh-24203 [000] 76744.285925: funcgraph_entry:                   |                                            acct_account_cputime() {
             ssh-24203 [000] 76744.285925: funcgraph_entry:        0.700 us   |                                              __acct_update_integrals();
             ssh-24203 [000] 76744.285927: funcgraph_exit:         2.008 us   |                                            }
             ssh-24203 [000] 76744.285927: funcgraph_exit:       + 18.428 us  |                                          }
             ssh-24203 [000] 76744.285928: funcgraph_exit:       + 19.811 us  |                                        }
             ssh-24203 [000] 76744.285928: funcgraph_exit:       + 21.123 us  |                                      }
             ssh-24203 [000] 76744.285929: funcgraph_entry:                   |                                      run_local_timers() {
             ssh-24203 [000] 76744.285930: funcgraph_entry:        0.648 us   |                                        hrtimer_run_queues();
             ssh-24203 [000] 76744.285931: funcgraph_entry:                   |                                        raise_softirq() {
             ssh-24203 [000] 76744.285932: funcgraph_entry:        0.654 us   |                                          __raise_softirq_irqoff();
             ssh-24203 [000] 76744.285933: funcgraph_exit:         1.958 us   |                                        }
             ssh-24203 [000] 76744.285934: funcgraph_exit:         4.542 us   |                                      }
             ssh-24203 [000] 76744.285934: funcgraph_entry:                   |                                      rcu_check_callbacks() {
             ssh-24203 [000] 76744.285935: funcgraph_entry:        0.647 us   |                                        rcu_is_cpu_rrupt_from_idle();
             ssh-24203 [000] 76744.285936: funcgraph_entry:        0.663 us   |                                        rcu_preempt_need_deferred_qs();
